iteration	energy	residual_norm
1794	-7.336070e+01	2.328358e-02
1795	-7.336070e+01	5.302683e-04
1796	-7.336070e+01	4.751913e-02
1797	-7.336070e+01	1.351151e-01
1798	-7.336070e+01	1.643244e-04
1799	-7.336070e+01	2.393422e-02
1800	-7.336070e+01	2.011487e-03
1801	-7.336070e+01	2.726172e-02
1802	-7.336070e+01	1.395428e-01
1803	-7.336070e+01	8.917215e-04
1804	-7.336071e+01	1.633742e-03
1805	-7.336070e+01	3.819340e-04
1806	-7.336070e+01	8.093197e-04
1807	-7.336071e+01	1.018060e-03
1808	-7.336070e+01	5.877435e-05
1809	-7.336071e+01	5.332758e-02
1810	-7.336071e+01	8.319876e-03
1811	-7.336071e+01	1.248084e-02
1812	-7.336071e+01	4.802137e-03
1813	-7.336071e+01	4.302073e-04
1814	-7.336071e+01	7.776589e-04
1815	-7.336071e+01	4.824360e-03
1816	-7.336071e+01	6.848956e-04
1817	-7.336071e+01	9.213180e-05
1818	-7.336071e+01	7.885145e-05
1819	-7.336071e+01	3.263376e-04
1820	-7.336071e+01	2.148033e-03
1821	-7.336071e+01	4.343357e-04
1822	-7.336071e+01	7.475388e-04
1823	-7.336071e+01	1.831102e-02
1824	-7.336071e+01	3.224874e-05
1825	-7.336071e+01	6.653588e-03
1826	-7.336071e+01	1.845607e-04
1827	-7.336071e+01	5.476465e-04
1828	-7.336071e+01	6.489363e-02
1829	-7.336085e+01	3.840364e-02
1830	-7.336086e+01	4.826255e-01
1831	-7.336086e+01	8.599254e-03
1832	-7.336086e+01	1.694724e-03
1833	-7.336086e+01	1.056045e-01
1834	-7.336086e+01	2.052836e-03
1835	-7.336086e+01	3.135552e-02
1836	-7.336086e+01	2.638051e-03
1837	-7.336086e+01	5.847038e-03
1838	-7.336086e+01	2.779643e-02
1839	-7.336086e+01	1.309352e-03
1840	-7.336086e+01	5.556626e-03
1841	-7.336086e+01	4.039963e-02
1842	-7.336088e+01	1.416700e-01
1843	-7.336089e+01	5.542740e-03
1844	-7.336089e+01	1.194811e-04
1845	-7.336089e+01	2.640051e-03
1846	-7.336089e+01	2.656380e-03
1847	-7.336089e+01	1.031517e-03
1848	-7.336089e+01	4.215735e-03
1849	-7.336089e+01	4.550205e-03
1850	-7.336089e+01	1.360219e-04
1851	-7.336089e+01	5.690251e-04
1852	-7.336089e+01	1.315869e-04
1853	-7.336089e+01	4.145120e-05
1854	-7.336089e+01	1.588951e-04
1855	-7.336089e+01	3.347191e-03
1856	-7.336089e+01	1.290302e-03
1857	-7.336089e+01	2.795411e-04
1858	-7.336089e+01	8.970884e-05
1859	-7.336089e+01	3.554167e-03
1860	-7.336089e+01	1.523748e-04
1861	-7.336089e+01	2.989434e-04
1862	-7.336089e+01	8.850208e-03
1863	-7.336089e+01	6.232701e-05
1864	-7.336089e+01	4.822539e-02
1865	-7.336089e+01	4.399627e-02
1866	-7.336089e+01	1.597230e-02
1867	-7.336089e+01	2.818673e-01
1868	-7.336089e+01	1.263033e-03
1869	-7.336089e+01	3.638745e-02
1870	-7.336089e+01	1.012690e-02
1871	-7.336089e+01	7.627381e-04
1872	-7.336089e+01	1.507696e-02
1873	-7.336089e+01	4.414843e-04
1874	-7.336089e+01	5.849260e-02
1875	-7.336089e+01	1.945106e-01
1876	-7.336090e+01	4.259599e-03
1877	-7.336090e+01	3.849710e-03
1878	-7.336090e+01	4.475813e-05
1879	-7.336090e+01	2.340882e-04
1880	-7.336090e+01	1.044388e-02
1881	-7.336090e+01	2.296247e-04
1882	-7.336090e+01	8.977066e-04
1883	-7.336090e+01	1.440769e-04
1884	-7.336090e+01	7.091040e-04
1885	-7.336090e+01	1.523902e-02
1886	-7.336090e+01	2.283829e-03
1887	-7.336090e+01	2.389815e-03
1888	-7.336090e+01	1.653359e-02
1889	-7.336090e+01	3.662454e-02
1890	-7.336092e+01	1.297582e-02
1891	-7.336092e+01	3.648545e-04
1892	-7.336092e+01	2.981317e-03
1893	-7.336092e+01	1.097654e-02
1894	-7.336092e+01	1.026418e-03
1895	-7.336092e+01	2.285420e-03
1896	-7.336092e+01	2.515567e-02
1897	-7.336092e+01	7.208893e-04
1898	-7.336092e+01	4.277989e-04
1899	-7.336092e+01	2.529189e-04
1900	-7.336093e+01	5.539114e-03
1901	-7.336093e+01	6.260761e-03
1902	-7.336093e+01	5.905080e-02
1903	-7.336093e+01	1.817768e-02
1904	-7.336093e+01	3.731305e-02
1905	-7.336093e+01	3.057370e-03
1906	-7.336093e+01	1.334649e-01
1907	-7.336093e+01	4.029146e-03
1908	-7.336093e+01	2.827954e-03
1909	-7.336093e+01	2.944317e-01
1910	-7.336094e+01	2.866091e-04
1911	-7.336094e+01	3.996512e-02
1912	-7.336094e+01	1.374285e-02
1913	-7.336094e+01	9.015506e-03
1914	-7.336094e+01	2.104142e-01
1915	-7.336094e+01	1.807871e-04
1916	-7.336094e+01	7.399097e-04
1917	-7.336094e+01	2.591609e-03
1918	-7.336094e+01	4.390860e-05
1919	-7.336094e+01	8.273908e-03
1920	-7.336094e+01	1.257047e-04
1921	-7.336094e+01	6.083274e-04
1922	-7.336094e+01	1.921195e-02
1923	-7.336094e+01	1.017503e-03
1924	-7.336094e+01	2.823435e-03
1925	-7.336094e+01	1.261713e-04
1926	-7.336094e+01	1.238639e-04
1927	-7.336094e+01	1.302746e-02
1928	-7.336094e+01	2.474916e-04
1929	-7.336094e+01	1.900819e-04
1930	-7.336094e+01	1.586896e-04
1931	-7.336094e+01	1.898949e-04
1932	-7.336094e+01	5.750173e-04
1933	-7.336094e+01	1.217075e-03
1934	-7.336094e+01	1.310497e-04
1935	-7.336094e+01	4.431458e-04
1936	-7.336094e+01	2.296918e-05
1937	-7.336094e+01	3.850224e-05
1938	-7.336094e+01	2.270780e-05
1939	-7.336094e+01	5.333782e-04
1940	-7.336094e+01	3.756864e-04
1941	-7.336094e+01	1.765285e-04
1942	-7.336094e+01	1.736529e-04
1943	-7.336094e+01	9.148738e-03
1944	-7.336094e+01	2.315927e-05
1945	-7.336094e+01	1.722062e-05
1946	-7.336094e+01	2.826960e-04
1947	-7.336094e+01	2.453673e-04
1948	-7.336094e+01	7.359161e-04
1949	-7.336094e+01	6.385142e-04
1950	-7.336094e+01	1.275145e-04
1951	-7.336094e+01	2.503662e-03
1952	-7.336094e+01	2.645815e-04
1953	-7.336094e+01	3.879813e-03
1954	-7.336094e+01	9.185742e-04
1955	-7.336094e+01	9.375563e-05
1956	-7.336094e+01	1.855349e-02
1957	-7.336094e+01	2.369567e-04
1958	-7.336094e+01	1.125967e-02
1959	-7.336094e+01	3.721239e-02
1960	-7.336094e+01	3.186420e-03
1961	-7.336094e+01	1.935086e-03
1962	-7.336094e+01	2.121859e-05
1963	-7.336094e+01	1.057288e-04
1964	-7.336094e+01	1.622275e-03
1965	-7.336094e+01	4.246068e-05
1966	-7.336094e+01	5.241851e-02
1967	-7.336094e+01	2.116421e-03
1968	-7.336094e+01	1.611085e-03
1969	-7.336094e+01	3.704074e-03
1970	-7.336094e+01	6.976473e-05
1971	-7.336094e+01	9.273178e-05
1972	-7.336094e+01	4.268204e-05
1973	-7.336094e+01	2.053540e-05
1974	-7.336094e+01	5.635724e-04
1975	-7.336094e+01	5.663632e-05
1976	-7.336094e+01	4.194350e-05
1977	-7.336094e+01	1.884676e-04
1978	-7.336094e+01	3.754897e-05
1979	-7.336094e+01	6.318991e-05
1980	-7.336094e+01	1.955915e-03
1981	-7.336094e+01	3.660582e-04
1982	-7.336094e+01	2.167970e-04
1983	-7.336094e+01	7.518699e-05
1984	-7.336094e+01	1.071127e-03
1985	-7.336094e+01	8.027146e-04
1986	-7.336094e+01	2.295370e-03
1987	-7.336094e+01	5.032802e-04
1988	-7.336094e+01	1.989004e-03
1989	-7.336094e+01	6.522227e-05
1990	-7.336094e+01	5.161930e-03
1991	-7.336094e+01	1.325422e-04
1992	-7.336094e+01	3.210296e-05
1993	-7.336094e+01	2.667934e-03
1994	-7.336094e+01	9.480393e-05
1995	-7.336094e+01	9.158388e-04
1996	-7.336094e+01	2.513069e-04
1997	-7.336094e+01	2.081940e-05
1998	-7.336094e+01	2.092359e-03
1999	-7.336094e+01	4.635396e-05
2000	-7.336094e+01	3.003926e-04
2001	-7.336094e+01	7.748012e-04
2002	-7.336094e+01	1.418605e-05
2003	-7.336094e+01	4.133207e-02
2004	-7.336094e+01	3.687989e-03
2005	-7.336094e+01	6.792597e-03
2006	-7.336094e+01	7.388511e-02
2007	-7.336094e+01	1.330856e-03
2008	-7.336094e+01	4.528120e-03
2009	-7.336094e+01	1.895107e-04
2010	-7.336094e+01	2.240625e-04
2011	-7.336094e+01	1.222330e-03
2012	-7.336094e+01	5.178900e-05
2013	-7.336094e+01	3.799898e-03
2014	-7.336094e+01	1.945755e-03
2015	-7.336094e+01	1.550867e-03
2016	-7.336094e+01	2.885844e-04
2017	-7.336094e+01	1.171110e-05
2018	-7.336094e+01	3.206566e-04
2019	-7.336094e+01	1.108993e-03
2020	-7.336094e+01	2.130294e-05
2021	-7.336094e+01	5.210328e-05
2022	-7.336094e+01	3.044318e-05
2023	-7.336094e+01	3.333867e-04
2024	-7.336094e+01	2.937790e-04
2025	-7.336094e+01	2.010197e-04
2026	-7.336094e+01	7.285453e-05
2027	-7.336094e+01	7.979475e-03
2028	-7.336094e+01	6.931862e-05
2029	-7.336094e+01	2.304107e-05
2030	-7.336094e+01	1.638502e-04
2031	-7.336094e+01	6.944831e-04
2032	-7.336094e+01	4.773676e-03
2033	-7.336094e+01	1.934572e-03
2034	-7.336094e+01	3.196155e-04
2035	-7.336094e+01	9.251040e-03
2036	-7.336094e+01	7.025905e-05
2037	-7.336094e+01	4.903284e-02
2038	-7.336094e+01	1.524489e-02
2039	-7.336095e+01	5.140480e-03
2040	-7.336095e+01	8.942929e-02
2041	-7.336095e+01	9.073329e-03
2042	-7.336095e+01	2.624279e-02
2043	-7.336095e+01	6.668484e-02
2044	-7.336095e+01	7.626184e-04
2045	-7.336095e+01	3.569227e-02
2046	-7.336095e+01	1.387649e-03
2047	-7.336095e+01	1.180953e-02
2048	-7.336095e+01	2.166308e-02
2049	-7.336095e+01	5.275098e-05
2050	-7.336095e+01	3.560498e-02
2051	-7.336095e+01	2.434299e-03
2052	-7.336095e+01	4.224007e-03
2053	-7.336096e+01	4.904597e-01
2054	-7.336096e+01	1.119439e-03
2055	-7.336096e+01	4.749970e-03
2056	-7.336096e+01	2.059967e-03
2057	-7.336096e+01	7.494377e-04
2058	-7.336096e+01	6.904629e-03
2059	-7.336096e+01	7.743890e-04
2060	-7.336096e+01	2.708149e-02
2061	-7.336096e+01	1.141946e-01
2062	-7.336096e+01	1.813584e-02
2063	-7.336100e+01	4.825585e-03
2064	-7.336100e+01	2.715857e-03
2065	-7.336100e+01	1.237039e-01
2066	-7.336101e+01	8.335726e-02
2067	-7.336101e+01	6.369847e-03
2068	-7.336101e+01	8.171654e-03
2069	-7.336101e+01	6.069517e-02
2070	-7.336104e+01	1.581254e-01
2071	-7.336105e+01	6.917311e-02
2072	-7.336106e+01	7.918180e-01
2073	-7.336118e+01	5.660187e-04
2074	-7.336118e+01	1.031942e-02
2075	-7.336118e+01	9.264065e-03
2076	-7.336118e+01	8.348676e-04
2077	-7.336118e+01	7.786130e-03
2078	-7.336118e+01	9.349696e-03
2079	-7.336120e+01	5.780852e-01
2080	-7.336120e+01	1.519418e-01
2081	-7.336121e+01	2.440925e-02
2082	-7.336125e+01	5.707057e-01
2083	-7.336125e+01	2.101051e-04
2084	-7.336125e+01	7.145104e-04
2085	-7.336125e+01	1.145369e-03
2086	-7.336125e+01	1.708981e-03
2087	-7.336125e+01	3.890745e-02
2088	-7.336125e+01	4.039517e-04
2089	-7.336125e+01	7.162549e-03
2090	-7.336125e+01	4.781648e-02
2091	-7.336125e+01	2.350643e-03
2092	-7.336125e+01	2.264919e-02
2093	-7.336125e+01	2.548559e-04
2094	-7.336125e+01	1.232547e-03
2095	-7.336125e+01	1.479214e-02
2096	-7.336125e+01	4.865246e-04
2097	-7.336125e+01	1.287817e-04
2098	-7.336125e+01	1.326207e-04
2099	-7.336125e+01	1.074245e-02
2100	-7.336125e+01	5.032416e-01
2101	-7.336126e+01	4.537860e-03
2102	-7.336126e+01	7.594995e-03
2103	-7.336126e+01	1.397870e-03
2104	-7.336126e+01	3.993655e-03
2105	-7.336126e+01	1.092867e-03
2106	-7.336126e+01	6.958534e-04
2107	-7.336126e+01	3.211508e-03
2108	-7.336126e+01	7.075011e-04
2109	-7.336126e+01	6.686187e-04
2110	-7.336126e+01	2.991124e-02
2111	-7.336126e+01	1.458728e-03
2112	-7.336126e+01	9.904297e-04
2113	-7.336126e+01	8.786591e-03
2114	-7.336126e+01	8.663421e-03
2115	-7.336126e+01	1.180131e-03
2116	-7.336126e+01	1.139318e-02
2117	-7.336126e+01	8.916782e-04
2118	-7.336126e+01	1.688590e-01
2119	-7.336126e+01	5.265672e-02
2120	-7.336126e+01	6.512735e-04
2121	-7.336126e+01	1.984446e-03
2122	-7.336126e+01	2.096356e-04
2123	-7.336126e+01	1.795186e-02
2124	-7.336126e+01	6.787995e-03
2125	-7.336127e+01	8.576721e-03
2126	-7.336127e+01	2.278896e-01
2127	-7.336178e+01	5.081269e-02
2128	-7.336178e+01	3.805284e-02
2129	-7.336178e+01	2.027236e-02
2130	-7.336178e+01	3.377185e-03
2131	-7.336178e+01	1.580607e-01
2132	-7.336178e+01	1.339785e-03
2133	-7.336178e+01	1.971254e-03
2134	-7.336178e+01	1.226350e-02
2135	-7.336178e+01	3.532270e-03
2136	-7.336178e+01	1.645054e-01
2137	-7.336178e+01	2.722805e-03
2138	-7.336178e+01	7.231573e-03
2139	-7.336179e+01	8.799278e-02
2140	-7.336178e+01	4.207359e-03
2141	-7.336181e+01	5.855301e-02
2142	-7.336181e+01	6.921241e-04
2143	-7.336181e+01	1.933863e-04
2144	-7.336181e+01	9.050768e-03
2145	-7.336181e+01	3.986264e-03
2146	-7.336181e+01	3.748379e-02
2147	-7.336181e+01	5.218961e-03
2148	-7.336181e+01	1.214821e-02
2149	-7.336181e+01	5.846112e-02
2150	-7.336182e+01	1.536755e-03
2151	-7.336181e+01	2.583320e-03
2152	-7.336181e+01	9.989830e-04
2153	-7.336181e+01	1.050177e-03
2154	-7.336182e+01	1.473372e-01
2155	-7.336182e+01	1.611509e-02
2156	-7.336183e+01	2.500469e-03
2157	-7.336182e+01	3.242825e-03
2158	-7.336182e+01	8.981715e-04
2159	-7.336182e+01	1.412257e-03
2160	-7.336182e+01	1.006154e-03
2161	-7.336183e+01	4.587443e-04
2162	-7.336183e+01	1.581480e-03
2163	-7.336182e+01	1.242189e-04
2164	-7.336183e+01	1.680566e-04
2165	-7.336182e+01	1.434250e-03
2166	-7.336183e+01	2.844875e-02
2167	-7.336183e+01	4.371884e-02
2168	-7.336183e+01	4.444956e-03
2169	-7.336183e+01	4.737925e-03
2170	-7.336183e+01	1.232546e-02
2171	-7.336183e+01	3.198886e-03
2172	-7.336183e+01	2.306777e-03
2173	-7.336183e+01	3.984468e-03
2174	-7.336183e+01	1.674582e-04
2175	-7.336183e+01	1.581509e-02
2176	-7.336183e+01	9.514036e-03
2177	-7.336183e+01	6.262769e-04
2178	-7.336183e+01	1.505585e-04
2179	-7.336183e+01	3.732408e-04
2180	-7.336183e+01	9.027662e-03
2181	-7.336183e+01	5.386236e-04
2182	-7.336183e+01	5.024150e-04
2183	-7.336183e+01	2.083570e-02
2184	-7.336183e+01	1.484957e-04
2185	-7.336183e+01	1.541009e-01
2186	-7.336184e+01	8.403373e-02
2187	-7.336184e+01	8.063981e-03
2188	-7.336184e+01	1.169520e-01
2189	-7.336184e+01	1.922493e-02
2190	-7.336189e+01	2.134399e-01
2191	-7.336189e+01	4.756436e-03
2192	-7.336189e+01	6.942240e-03
2193	-7.336189e+01	1.098730e-01
2194	-7.336189e+01	3.011972e-03
2195	-7.336200e+01	3.930495e-01
2196	-7.336200e+01	1.401086e-02
2197	-7.336200e+01	3.826417e-02
2198	-7.336200e+01	3.724616e-02
2199	-7.336200e+01	1.105395e-03
2200	-7.336202e+01	1.887694e-01
2201	-7.336202e+01	1.138914e-02
2202	-7.336202e+01	4.989031e-02
2203	-7.336202e+01	8.568425e-02
2204	-7.336202e+01	3.369862e-03
2205	-7.336202e+01	1.096147e-02
2206	-7.336202e+01	3.320477e-02
2207	-7.336203e+01	2.710410e-03
2208	-7.336203e+01	1.863921e-01
2209	-7.336203e+01	3.782293e-02
2210	-7.336203e+01	2.296907e-04
2211	-7.336203e+01	1.268073e-03
2212	-7.336203e+01	6.021014e-03
2213	-7.336203e+01	1.531425e-01
2214	-7.336203e+01	7.038864e-03
2215	-7.336203e+01	5.381284e-03
2216	-7.336203e+01	1.641741e-01
2217	-7.336203e+01	1.252595e-04
2218	-7.336203e+01	4.393501e-02
2219	-7.336203e+01	2.175812e-02
2220	-7.336203e+01	8.971783e-03
2221	-7.336203e+01	4.763706e-02
2222	-7.336203e+01	4.343395e-03
2223	-7.336204e+01	9.906711e-02
2224	-7.336204e+01	2.441319e-03
2225	-7.336204e+01	1.698100e-03
2226	-7.336204e+01	2.408018e-03
2227	-7.336204e+01	3.719928e-04
2228	-7.336204e+01	6.455072e-03
2229	-7.336204e+01	2.251244e-04
2230	-7.336204e+01	2.034477e-04
2231	-7.336204e+01	1.644992e-03
2232	-7.336204e+01	1.117091e-02
2233	-7.336205e+01	6.499820e-02
2234	-7.336204e+01	5.168867e-03
2235	-7.336205e+01	1.273440e-03
2236	-7.336205e+01	2.315800e-03
2237	-7.336205e+01	2.259582e-02
2238	-7.336205e+01	1.222153e-02
2239	-7.336205e+01	2.310520e-02
2240	-7.336209e+01	1.269220e-02
2241	-7.336209e+01	2.590118e-01
2242	-7.336212e+01	4.245932e-04
2243	-7.336212e+01	2.327643e-03
2244	-7.336212e+01	5.478698e-04
2245	-7.336212e+01	2.039779e-04
2246	-7.336212e+01	3.097271e-03
2247	-7.336212e+01	1.113496e-04
2248	-7.336212e+01	5.280880e-03
2249	-7.336212e+01	1.139184e-04
2250	-7.336212e+01	4.438316e-04
2251	-7.336212e+01	3.476010e-02
2252	-7.336212e+01	2.244069e-03
2253	-7.336212e+01	1.882361e-02
2254	-7.336212e+01	4.700147e-04
2255	-7.336212e+01	8.594972e-04
2256	-7.336212e+01	2.181141e-03
2257	-7.336212e+01	4.667948e-04
2258	-7.336212e+01	1.460777e-03
2259	-7.336212e+01	7.599172e-04
2260	-7.336221e+01	1.091618e-01
2261	-7.336221e+01	1.019452e-01
2262	-7.336226e+01	2.410682e-01
2263	-7.336228e+01	1.275617e-02
2264	-7.336228e+01	1.678421e-03
2265	-7.336228e+01	4.019226e-03
2266	-7.336228e+01	2.329187e-02
2267	-7.336228e+01	4.135306e-02
2268	-7.336230e+01	1.534373e-02
2269	-7.336230e+01	7.219138e-03
2270	-7.336231e+01	3.322686e-02
2271	-7.336232e+01	9.210646e-01
2272	-7.336233e+01	2.537111e-01
2273	-7.336238e+01	3.270173e-03
2274	-7.336238e+01	9.607461e-03
2275	-7.336238e+01	2.110344e-03
2276	-7.336238e+01	4.389761e-03
2277	-7.336238e+01	1.886493e-03
2278	-7.336239e+01	3.490573e-03
2279	-7.336239e+01	5.272471e-02
2280	-7.336239e+01	1.979865e-02
2281	-7.336239e+01	4.644875e-02
2282	-7.336239e+01	2.011295e-01
2283	-7.336239e+01	3.384484e-04
2284	-7.336239e+01	1.041396e-02
2285	-7.336240e+01	5.802862e-02
2286	-7.336240e+01	1.553951e-02
2287	-7.336240e+01	3.185703e-03
2288	-7.336240e+01	2.326084e-03
2289	-7.336240e+01	4.500696e-02
2290	-7.336240e+01	6.428347e-03
2291	-7.336240e+01	5.353655e-04
2292	-7.336240e+01	1.066771e-02
2293	-7.336240e+01	2.128391e-03
2294	-7.336240e+01	6.179880e-02
2295	-7.336240e+01	1.962268e-02
2296	-7.336241e+01	3.121461e-03
2297	-7.336241e+01	2.185191e-02
2298	-7.336241e+01	1.176973e-02
2299	-7.336241e+01	9.016574e-02
2300	-7.336241e+01	1.499194e-01
2301	-7.336243e+01	2.554147e-03
2302	-7.336243e+01	8.774990e-02
2303	-7.336243e+01	4.211892e-04
2304	-7.336242e+01	6.291103e-05
2305	-7.336243e+01	1.260590e-04
2306	-7.336243e+01	1.207619e-03
2307	-7.336243e+01	3.752784e-02
2308	-7.336243e+01	5.915819e-02
2309	-7.336244e+01	9.201019e-03
2310	-7.336244e+01	1.605729e-02
2311	-7.336245e+01	1.363552e-02
2312	-7.336245e+01	2.566327e-01
2313	-7.336245e+01	7.029557e-02
2314	-7.336246e+01	1.046480e-03
2315	-7.336246e+01	2.649172e-03
2316	-7.336246e+01	1.188245e-03
2317	-7.336246e+01	1.523133e-02
2318	-7.336246e+01	1.525656e-02
2319	-7.336246e+01	1.445263e-03
2320	-7.336246e+01	2.921873e-02
2321	-7.336246e+01	1.232076e-02
2322	-7.336246e+01	1.703207e-03
2323	-7.336246e+01	1.024325e-03
2324	-7.336246e+01	5.006473e-04
2325	-7.336246e+01	1.039504e-02
2326	-7.336246e+01	3.239088e-04
2327	-7.336246e+01	3.568843e-04
2328	-7.336246e+01	1.895465e-02
2329	-7.336247e+01	6.692531e-03
2330	-7.336247e+01	2.073144e-01
2331	-7.336247e+01	7.791441e-02
2332	-7.336248e+01	2.078447e-03
2333	-7.336248e+01	4.105550e-03
2334	-7.336248e+01	4.382063e-04
2335	-7.336248e+01	4.619726e-03
2336	-7.336248e+01	2.633467e-03
2337	-7.336248e+01	5.591360e-04
2338	-7.336248e+01	7.465138e-02
2339	-7.336248e+01	3.842751e-03
2340	-7.336248e+01	8.167137e-04
2341	-7.336248e+01	2.507770e-04
2342	-7.336249e+01	6.332836e-04
2343	-7.336248e+01	1.936159e-02
2344	-7.336249e+01	1.889235e-03
2345	-7.336248e+01	2.621834e-04
2346	-7.336248e+01	1.516604e-03
2347	-7.336249e+01	9.006804e-04
2348	-7.336248e+01	1.030894e-01
2349	-7.336249e+01	3.543478e-02
2350	-7.336249e+01	2.863542e-03
2351	-7.336249e+01	4.230155e-02
2352	-7.336249e+01	1.091729e-02
2353	-7.336249e+01	5.177111e-02
2354	-7.336249e+01	1.709395e-02
2355	-7.336249e+01	3.448220e-04
2356	-7.336249e+01	2.410860e-02
2357	-7.336250e+01	2.975800e-02
2358	-7.336250e+01	2.056909e-02
2359	-7.336250e+01	3.190460e-02
2360	-7.336251e+01	6.666818e-03
2361	-7.336251e+01	1.224756e-01
2362	-7.336252e+01	9.989937e-04
2363	-7.336252e+01	3.573569e-04
2364	-7.336251e+01	3.395066e-03
2365	-7.336251e+01	1.169909e-03
2366	-7.336251e+01	1.083041e-02
2367	-7.336252e+01	8.472225e-03
2368	-7.336252e+01	9.175141e-04
2369	-7.336251e+01	2.417548e-03
2370	-7.336252e+01	6.838155e-04
2371	-7.336252e+01	1.254850e-02
2372	-7.336251e+01	3.110826e-03
2373	-7.336252e+01	6.437579e-04
2374	-7.336252e+01	6.495077e-02
2375	-7.336252e+01	3.584639e-04
2376	-7.336252e+01	7.751225e-03
2377	-7.336252e+01	1.763559e-02
2378	-7.336254e+01	2.048368e-02
2379	-7.336254e+01	4.035969e-01
2380	-7.336254e+01	2.348846e-03
2381	-7.336254e+01	1.187796e-03
2382	-7.336254e+01	9.669528e-03
2383	-7.336254e+01	1.216602e-03
2384	-7.336254e+01	3.995820e-01
2385	-7.336256e+01	1.396236e-01
2386	-7.336257e+01	3.202627e-03
2387	-7.336257e+01	7.089166e-03
2388	-7.336257e+01	3.938481e-03
2389	-7.336257e+01	9.137233e-02
2390	-7.336257e+01	7.405765e-03
2391	-7.336257e+01	3.263237e-04
2392	-7.336257e+01	9.947428e-03
2393	-7.336257e+01	3.285681e-03
2394	-7.336257e+01	9.213418e-02
2395	-7.336257e+01	4.289045e-02
2396	-7.336259e+01	7.439018e-03
2397	-7.336258e+01	1.221814e-01
2398	-7.336259e+01	8.560478e-03
2399	-7.336259e+01	2.269620e-01
2400	-7.336260e+01	5.073250e-01
2401	-7.336275e+01	3.599703e-04
2402	-7.336275e+01	8.431421e-04
2403	-7.336275e+01	1.716183e-03
2404	-7.336275e+01	1.524264e-04
2405	-7.336275e+01	2.354463e-04
2406	-7.336275e+01	2.797029e-04
2407	-7.336275e+01	1.517095e-02
2408	-7.336275e+01	7.367213e-04
2409	-7.336275e+01	2.140818e-04
2410	-7.336275e+01	2.027739e-02
2411	-7.336275e+01	9.188270e-05
2412	-7.336275e+01	4.753061e-04
2413	-7.336275e+01	2.087913e-04
2414	-7.336275e+01	1.509519e-03
2415	-7.336275e+01	2.145083e-02
2416	-7.336275e+01	2.608241e-03
2417	-7.336275e+01	9.429092e-03
2418	-7.336275e+01	4.859219e-02
2419	-7.336276e+01	1.380335e-03
2420	-7.336276e+01	4.130407e-02
2421	-7.336276e+01	2.661273e-02
2422	-7.336276e+01	7.344513e-04
2423	-7.336276e+01	8.563526e-04
2424	-7.336276e+01	6.300960e-04
2425	-7.336276e+01	8.452701e-02
2426	-7.336276e+01	2.132523e-02
2427	-7.336276e+01	2.268080e-03
2428	-7.336276e+01	7.355194e-02
2429	-7.336276e+01	4.137322e-03
2430	-7.336276e+01	1.043769e-01
2431	-7.336276e+01	1.074074e-01
2432	-7.336277e+01	4.994200e-04
2433	-7.336277e+01	6.724050e-03
2434	-7.336277e+01	2.625818e-04
2435	-7.336277e+01	9.198638e-04
2436	-7.336277e+01	1.157189e-02
2437	-7.336277e+01	8.215107e-04
2438	-7.336277e+01	1.331398e-02
2439	-7.336277e+01	3.487368e-03
2440	-7.336277e+01	3.702643e-05
2441	-7.336277e+01	4.054876e-05
2442	-7.336277e+01	2.892047e-05
2443	-7.336277e+01	1.735204e-03
2444	-7.336277e+01	5.318082e-04
2445	-7.336277e+01	6.786706e-05
2446	-7.336277e+01	1.700539e-03
2447	-7.336277e+01	1.133122e-04
2448	-7.336277e+01	1.470168e-04
2449	-7.336277e+01	3.094914e-04
2450	-7.336277e+01	9.802505e-04
2451	-7.336277e+01	2.740731e-02
2452	-7.336277e+01	2.200903e-03
2453	-7.336277e+01	5.017799e-03
2454	-7.336277e+01	1.287277e-01
2455	-7.336277e+01	2.336281e-04
2456	-7.336277e+01	3.759574e-02
2457	-7.336277e+01	1.923212e-02
2458	-7.336277e+01	8.683153e-04
2459	-7.336277e+01	9.680056e-04
2460	-7.336277e+01	3.034613e-04
2461	-7.336277e+01	2.902423e-03
2462	-7.336277e+01	1.750563e-03
2463	-7.336277e+01	4.306595e-04
2464	-7.336277e+01	5.885056e-02
2465	-7.336277e+01	2.803930e-03
2466	-7.336277e+01	3.059763e-03
2467	-7.336277e+01	1.721283e-02
2468	-7.336277e+01	4.742916e-04
2469	-7.336277e+01	7.010200e-03
2470	-7.336277e+01	3.490029e-04
2471	-7.336277e+01	6.192688e-05
2472	-7.336277e+01	1.051328e-03
2473	-7.336277e+01	2.036233e-04
2474	-7.336277e+01	7.641667e-03
2475	-7.336277e+01	1.246036e-03
2476	-7.336277e+01	9.707099e-05
2477	-7.336277e+01	7.622713e-03
2478	-7.336277e+01	5.193301e-03
2479	-7.336278e+01	2.287785e-02
2480	-7.336278e+01	3.570329e-02
2481	-7.336277e+01	3.225826e-05
2482	-7.336277e+01	1.729479e-04
2483	-7.336277e+01	2.073446e-04
2484	-7.336278e+01	3.200591e-05
2485	-7.336277e+01	8.768121e-05
2486	-7.336277e+01	1.893263e-05
2487	-7.336278e+01	1.216905e-03
2488	-7.336278e+01	1.682336e-04
2489	-7.336277e+01	9.303540e-05
2490	-7.336277e+01	1.090626e-02
2491	-7.336277e+01	8.733355e-05
2492	-7.336277e+01	2.565252e-04
