iteration	energy	residual_norm	L2-error	H1-error
7760	-7.336537e+01	6.846277e-05	1.881654e-02	1.428159e-01
7770	-7.336537e+01	1.788581e-02	1.875408e-02	1.428006e-01
7780	-7.336536e+01	2.609764e-03	1.880085e-02	1.428164e-01
7790	-7.336536e+01	3.838900e-05	1.881760e-02	1.428255e-01
7800	-7.336536e+01	1.479611e-03	1.881926e-02	1.428276e-01
7810	-7.336536e+01	1.426941e-03	1.881084e-02	1.428266e-01
7820	-7.336537e+01	5.692855e-04	1.881958e-02	1.428392e-01
7830	-7.336536e+01	8.323041e-04	1.882049e-02	1.428410e-01
7840	-7.336536e+01	1.915836e-04	1.880721e-02	1.428314e-01
7850	-7.336536e+01	1.755858e-05	1.881481e-02	1.428365e-01
7860	-7.336536e+01	1.329583e-03	1.899862e-02	1.429256e-01
7870	-7.336537e+01	1.179128e-03	1.883133e-02	1.429390e-01
7880	-7.336536e+01	5.796251e-04	1.886162e-02	1.430201e-01
7890	-7.336537e+01	4.529902e-04	1.882399e-02	1.430000e-01
7900	-7.336537e+01	1.278072e-04	1.886614e-02	1.430367e-01
7910	-7.336537e+01	7.440303e-02	1.888325e-02	1.430417e-01
7920	-7.336538e+01	1.043671e-03	1.886478e-02	1.430404e-01
7930	-7.336537e+01	1.187923e-03	1.886989e-02	1.430462e-01
7940	-7.336538e+01	2.163223e-04	1.880277e-02	1.429801e-01
7950	-7.336537e+01	1.197720e-03	1.879287e-02	1.429743e-01
7960	-7.336538e+01	3.169604e-02	1.887010e-02	1.430375e-01
7970	-7.336538e+01	1.056962e-04	1.887919e-02	1.430451e-01
7980	-7.336537e+01	2.701651e-05	1.886533e-02	1.430484e-01
7990	-7.336536e+01	2.804117e-05	1.886816e-02	1.430507e-01
8000	-7.336537e+01	1.991791e-04	1.892291e-02	1.431102e-01
8010	-7.336537e+01	6.446761e-05	1.892144e-02	1.431104e-01
8020	-7.336537e+01	4.408995e-05	1.893427e-02	1.431186e-01
8030	-7.336538e+01	2.018224e-04	1.892942e-02	1.431130e-01
8040	-7.336537e+01	4.004580e-04	1.891754e-02	1.431103e-01
8050	-7.336537e+01	2.683334e-04	1.882124e-02	1.430359e-01
8060	-7.336537e+01	2.012626e-04	1.888402e-02	1.430551e-01
8070	-7.336537e+01	1.137473e-03	1.888413e-02	1.430550e-01
8080	-7.336537e+01	7.092009e-03	1.887288e-02	1.430391e-01
8090	-7.336537e+01	1.117969e-02	1.877587e-02	1.429799e-01
8100	-7.336538e+01	5.035819e-03	1.881938e-02	1.429099e-01
8110	-7.336538e+01	8.714574e-04	1.879621e-02	1.428899e-01
8120	-7.336538e+01	2.179466e-02	1.878019e-02	1.428820e-01
8130	-7.336538e+01	1.356816e-03	1.885932e-02	1.428472e-01
8140	-7.336538e+01	2.112998e-04	1.886716e-02	1.427871e-01
8150	-7.336537e+01	1.111615e-03	1.870482e-02	1.427270e-01
8160	-7.336539e+01	1.829234e-03	1.883795e-02	1.428524e-01
8170	-7.336539e+01	8.114572e-04	1.880462e-02	1.427653e-01
8180	-7.336538e+01	1.726662e-05	1.881904e-02	1.427877e-01
8190	-7.336538e+01	2.786439e-05	1.881871e-02	1.427832e-01
8200	-7.336538e+01	5.629021e-03	1.878932e-02	1.427181e-01
8210	-7.336539e+01	1.790552e-03	1.877555e-02	1.426993e-01
8220	-7.336540e+01	4.090704e-03	1.889587e-02	1.427911e-01
8230	-7.336539e+01	1.097995e-03	1.913646e-02	1.431343e-01
8240	-7.336539e+01	2.283547e-03	1.886266e-02	1.431558e-01
8250	-7.336540e+01	2.275254e-02	1.882110e-02	1.429333e-01
8260	-7.336541e+01	1.858590e-03	1.880604e-02	1.429032e-01
8270	-7.336541e+01	5.491885e-03	1.881604e-02	1.429171e-01
8280	-7.336541e+01	8.357771e-03	1.880884e-02	1.429062e-01
8290	-7.336540e+01	5.158541e-05	1.880487e-02	1.429030e-01
8300	-7.336541e+01	4.957374e-06	1.880732e-02	1.429041e-01
8310	-7.336540e+01	2.284416e-03	1.879294e-02	1.428988e-01
8320	-7.336541e+01	1.392542e-04	1.880514e-02	1.429097e-01
8330	-7.336541e+01	1.858012e-05	1.880624e-02	1.429052e-01
8340	-7.336540e+01	2.799830e-05	1.881731e-02	1.429268e-01
8350	-7.336541e+01	6.749564e-05	1.881638e-02	1.429273e-01
8360	-7.336541e+01	1.311216e-04	1.880349e-02	1.429226e-01
8370	-7.336540e+01	1.484607e-04	1.881124e-02	1.429343e-01
8380	-7.336541e+01	1.503316e-02	1.878387e-02	1.429198e-01
8390	-7.336542e+01	5.588832e-03	1.889233e-02	1.429231e-01
8400	-7.336542e+01	5.297938e-04	1.859692e-02	1.428593e-01
8410	-7.336542e+01	2.810956e-02	1.867541e-02	1.432589e-01
8420	-7.336544e+01	3.956486e-02	1.902935e-02	1.439558e-01
8430	-7.336543e+01	2.498597e-04	1.899336e-02	1.439432e-01
8440	-7.336543e+01	1.059936e-03	1.899049e-02	1.439412e-01
8450	-7.336544e+01	8.772704e-04	1.897631e-02	1.438823e-01
8460	-7.336543e+01	1.393120e-01	1.905985e-02	1.439217e-01
8470	-7.336544e+01	2.559538e-03	1.900172e-02	1.436223e-01
8480	-7.336543e+01	8.378757e-05	1.886310e-02	1.435379e-01
8490	-7.336545e+01	3.259216e-05	1.892269e-02	1.435582e-01
8500	-7.336544e+01	1.526468e-03	1.879745e-02	1.432688e-01
8510	-7.336545e+01	3.385127e-04	1.889451e-02	1.433143e-01
8520	-7.336547e+01	1.129198e-04	1.884847e-02	1.432595e-01
8530	-7.336546e+01	1.467110e-04	1.879843e-02	1.430147e-01
8540	-7.336546e+01	5.022024e-02	1.885372e-02	1.430399e-01
8550	-7.336547e+01	1.274361e-03	1.886910e-02	1.430393e-01
8560	-7.336547e+01	2.211529e-03	1.899721e-02	1.430474e-01
8570	-7.336546e+01	4.910439e-02	1.894629e-02	1.429949e-01
8580	-7.336547e+01	3.168914e-02	1.879081e-02	1.426598e-01
8590	-7.336547e+01	1.320243e-03	1.870647e-02	1.426080e-01
8600	-7.336547e+01	7.148578e-03	1.873331e-02	1.426216e-01
8610	-7.336546e+01	7.474349e-04	1.873459e-02	1.426243e-01
8620	-7.336547e+01	7.281297e-04	1.875830e-02	1.427001e-01
8630	-7.336548e+01	6.539951e-03	1.886638e-02	1.430300e-01
8640	-7.336550e+01	5.256639e-03	1.833008e-02	1.424506e-01
8650	-7.336552e+01	6.004898e-03	1.838057e-02	1.425260e-01
8660	-7.336552e+01	7.685023e-05	1.850540e-02	1.425413e-01
8670	-7.336553e+01	8.586360e-03	1.857733e-02	1.425712e-01
8680	-7.336551e+01	2.311752e-03	1.821887e-02	1.424742e-01
8690	-7.336554e+01	5.024447e-04	1.887187e-02	1.428221e-01
8700	-7.336554e+01	1.085254e-03	1.883998e-02	1.427975e-01
8710	-7.336553e+01	6.644642e-02	1.890546e-02	1.428063e-01
8720	-7.336556e+01	4.919703e-02	1.869661e-02	1.424960e-01
8730	-7.336556e+01	1.930842e-03	1.870896e-02	1.424973e-01
8740	-7.336556e+01	7.264867e-04	1.863621e-02	1.424839e-01
8750	-7.336557e+01	4.528089e-02	1.849575e-02	1.423714e-01
8760	-7.336556e+01	4.918253e-02	1.837183e-02	1.423921e-01
8770	-7.336556e+01	6.913683e-04	1.860071e-02	1.424727e-01
8780	-7.336558e+01	9.774065e-05	1.852880e-02	1.424503e-01
8790	-7.336561e+01	1.975911e-02	1.859060e-02	1.430865e-01
8800	-7.336560e+01	6.253435e-04	1.875632e-02	1.434311e-01
8810	-7.336561e+01	1.879966e-04	1.885592e-02	1.440871e-01
8820	-7.336562e+01	1.013961e-04	1.887574e-02	1.441242e-01
8830	-7.336563e+01	5.997330e-04	1.877632e-02	1.438937e-01
8840	-7.336563e+01	4.401101e-03	1.873296e-02	1.438719e-01
8850	-7.336562e+01	3.211316e-03	1.850577e-02	1.437527e-01
8860	-7.336563e+01	6.090078e-03	1.851547e-02	1.437638e-01
8870	-7.336563e+01	2.149432e-02	1.878282e-02	1.440410e-01
8880	-7.336563e+01	4.234838e-04	1.876893e-02	1.440335e-01
8890	-7.336564e+01	4.001865e-03	1.879300e-02	1.440465e-01
8900	-7.336563e+01	3.687413e-04	1.880047e-02	1.440522e-01
8910	-7.336563e+01	1.055122e-03	1.880478e-02	1.441283e-01
8920	-7.336564e+01	1.902105e-03	1.885234e-02	1.441621e-01
8930	-7.336562e+01	4.202068e-04	1.889585e-02	1.441773e-01
8940	-7.336564e+01	1.949475e-02	1.884462e-02	1.441577e-01
8950	-7.336562e+01	4.460836e-04	1.885740e-02	1.441636e-01
8960	-7.336564e+01	3.296289e-03	1.884694e-02	1.441530e-01
8970	-7.336564e+01	2.088737e-03	1.885646e-02	1.441357e-01
8980	-7.336564e+01	2.189816e-03	1.884863e-02	1.441430e-01
8990	-7.336564e+01	5.212672e-04	1.888403e-02	1.442240e-01
9000	-7.336563e+01	7.260169e-04	1.887251e-02	1.442152e-01
9010	-7.336562e+01	3.690866e-04	1.870003e-02	1.441418e-01
9020	-7.336565e+01	6.556931e-05	1.889494e-02	1.442121e-01
9030	-7.336564e+01	1.086861e-03	1.887290e-02	1.442102e-01
9040	-7.336563e+01	1.734817e-03	1.886761e-02	1.442234e-01
9050	-7.336564e+01	7.464731e-05	1.888288e-02	1.442347e-01
9060	-7.336564e+01	5.211303e-04	1.889643e-02	1.442430e-01
9070	-7.336565e+01	2.384359e-05	1.888460e-02	1.442382e-01
9080	-7.336565e+01	3.578134e-04	1.890271e-02	1.442339e-01
9090	-7.336565e+01	3.610087e-04	1.889378e-02	1.442434e-01
9100	-7.336564e+01	1.136031e-03	1.884745e-02	1.442182e-01
9110	-7.336565e+01	5.821248e-02	1.861636e-02	1.441790e-01
9120	-7.336566e+01	2.897556e-02	1.908459e-02	1.445002e-01
9130	-7.336565e+01	2.174611e-03	1.890540e-02	1.444720e-01
9140	-7.336568e+01	8.154631e-04	1.872357e-02	1.443181e-01
9150	-7.336569e+01	3.054777e-03	1.881932e-02	1.444867e-01
9160	-7.336569e+01	1.974684e-05	1.885051e-02	1.445697e-01
9170	-7.336570e+01	5.697033e-04	1.886379e-02	1.445777e-01
9180	-7.336568e+01	1.690338e-04	1.892412e-02	1.447041e-01
9190	-7.336569e+01	6.230325e-03	1.888271e-02	1.447018e-01
9200	-7.336570e+01	1.543438e-03	1.891206e-02	1.447156e-01
9210	-7.336569e+01	1.520167e-04	1.891819e-02	1.447474e-01
9220	-7.336569e+01	1.075067e-04	1.891056e-02	1.447463e-01
9230	-7.336570e+01	2.184482e-03	1.890290e-02	1.447437e-01
9240	-7.336570e+01	9.699380e-04	1.890914e-02	1.447443e-01
9250	-7.336569e+01	1.099878e-04	1.890343e-02	1.447413e-01
9260	-7.336571e+01	1.145164e-04	1.886344e-02	1.446887e-01
9270	-7.336569e+01	5.343149e-04	1.888145e-02	1.446938e-01
9280	-7.336569e+01	8.097688e-04	1.891088e-02	1.446600e-01
9290	-7.336569e+01	4.537755e-05	1.891137e-02	1.446588e-01
9300	-7.336569e+01	1.210271e-04	1.891225e-02	1.446582e-01
9310	-7.336570e+01	2.629631e-03	1.891071e-02	1.446556e-01
9320	-7.336570e+01	1.068913e-04	1.891574e-02	1.446565e-01
9330	-7.336569e+01	1.439740e-02	1.891067e-02	1.446606e-01
9340	-7.336570e+01	1.370284e-04	1.890531e-02	1.446966e-01
9350	-7.336570e+01	1.191520e-03	1.886141e-02	1.447001e-01
9360	-7.336570e+01	8.081304e-05	1.890920e-02	1.447215e-01
9370	-7.336569e+01	2.962378e-03	1.890631e-02	1.447183e-01
9380	-7.336570e+01	3.930951e-05	1.889354e-02	1.446887e-01
9390	-7.336571e+01	1.098258e-04	1.889395e-02	1.446885e-01
9400	-7.336570e+01	7.020258e-04	1.889409e-02	1.446877e-01
9410	-7.336571e+01	3.725782e-03	1.865441e-02	1.445706e-01
9420	-7.336571e+01	7.240920e-02	1.894912e-02	1.447060e-01
9430	-7.336571e+01	7.393563e-05	1.899867e-02	1.447189e-01
9440	-7.336571e+01	3.207166e-04	1.890666e-02	1.446851e-01
9450	-7.336570e+01	1.573800e-03	1.890777e-02	1.446809e-01
9460	-7.336571e+01	1.657604e-03	1.891962e-02	1.446840e-01
9470	-7.336571e+01	1.331802e-03	1.892417e-02	1.446852e-01
9480	-7.336572e+01	2.354462e-03	1.890486e-02	1.446377e-01
9490	-7.336570e+01	8.396289e-05	1.890477e-02	1.446310e-01
9500	-7.336572e+01	9.650410e-04	1.898803e-02	1.446873e-01
9510	-7.336571e+01	4.349810e-04	1.885229e-02	1.445566e-01
9520	-7.336570e+01	3.956313e-05	1.889237e-02	1.445723e-01
9530	-7.336571e+01	8.626467e-05	1.895005e-02	1.446590e-01
9540	-7.336571e+01	9.763156e-04	1.893109e-02	1.446771e-01
9550	-7.336571e+01	3.788193e-04	1.888096e-02	1.445324e-01
9560	-7.336572e+01	9.357413e-04	1.886731e-02	1.445206e-01
9570	-7.336571e+01	1.463396e-04	1.887762e-02	1.445241e-01
9580	-7.336572e+01	5.478528e-05	1.887237e-02	1.445018e-01
9590	-7.336571e+01	1.366001e-04	1.883657e-02	1.444881e-01
9600	-7.336571e+01	8.180518e-05	1.886738e-02	1.445008e-01
9610	-7.336571e+01	7.750838e-03	1.888855e-02	1.445096e-01
9620	-7.336572e+01	3.387116e-04	1.885917e-02	1.444692e-01
9630	-7.336573e+01	2.376508e-04	1.886153e-02	1.444722e-01
9640	-7.336572e+01	5.119040e-03	1.887290e-02	1.444778e-01
9650	-7.336572e+01	4.289488e-04	1.888762e-02	1.444872e-01
9660	-7.336572e+01	3.731939e-02	1.885918e-02	1.444771e-01
9670	-7.336572e+01	5.560459e-03	1.886010e-02	1.444464e-01
9680	-7.336573e+01	1.314272e-04	1.883190e-02	1.444152e-01
9690	-7.336573e+01	3.162496e-05	1.880294e-02	1.444069e-01
9700	-7.336572e+01	4.071055e-02	1.877123e-02	1.444102e-01
9710	-7.336572e+01	9.454002e-05	1.889326e-02	1.447173e-01
9720	-7.336571e+01	2.119582e-04	1.887827e-02	1.447484e-01
9730	-7.336573e+01	1.290856e-03	1.887643e-02	1.447426e-01
9740	-7.336573e+01	1.001270e-04	1.884344e-02	1.446750e-01
9750	-7.336572e+01	6.670612e-05	1.882226e-02	1.446124e-01
9760	-7.336574e+01	4.032677e-04	1.880263e-02	1.445804e-01
9770	-7.336574e+01	6.445389e-04	1.908639e-02	1.448765e-01
9780	-7.336573e+01	6.258655e-03	1.894773e-02	1.448306e-01
9790	-7.336574e+01	2.617917e-03	1.893388e-02	1.447958e-01
9800	-7.336573e+01	2.611359e-03	1.894996e-02	1.448008e-01
9810	-7.336573e+01	3.629582e-03	1.884340e-02	1.447181e-01
9820	-7.336574e+01	1.301711e-03	1.878095e-02	1.446426e-01
9830	-7.336574e+01	8.596396e-05	1.878672e-02	1.446432e-01
9840	-7.336573e+01	3.170041e-03	1.878150e-02	1.446412e-01
9850	-7.336574e+01	4.778559e-02	1.877784e-02	1.446443e-01
9860	-7.336575e+01	7.187751e-03	1.857982e-02	1.446683e-01
9870	-7.336574e+01	7.794768e-03	1.886255e-02	1.448883e-01
9880	-7.336575e+01	3.700304e-03	1.894794e-02	1.449340e-01
9890	-7.336575e+01	3.424695e-02	1.886677e-02	1.449717e-01
9900	-7.336575e+01	2.229987e-04	1.888145e-02	1.449750e-01
9910	-7.336576e+01	5.971197e-03	1.880725e-02	1.448579e-01
9920	-7.336575e+01	4.216811e-02	1.880646e-02	1.447708e-01
9930	-7.336576e+01	5.769504e-03	1.873901e-02	1.447396e-01
9940	-7.336575e+01	5.962515e-03	1.854108e-02	1.447575e-01
9950	-7.336575e+01	1.736893e-03	1.889764e-02	1.450878e-01
9960	-7.336575e+01	5.006555e-05	1.889126e-02	1.450851e-01
9970	-7.336576e+01	3.062160e-02	1.888966e-02	1.451586e-01
9980	-7.336577e+01	4.174513e-05	1.890004e-02	1.451675e-01
9990	-7.336575e+01	1.679770e-04	1.889781e-02	1.451640e-01
10000	-7.336576e+01	2.301548e-03	1.886062e-02	1.451477e-01
